,Mes,IdServicio,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,1° mes,3° mes,6° mes,nombre_ss,nombre_establecimiento,nombre_comuna,Prestación
3008,8,13,113321,A0200001,13,13403,9,1,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Calera de Tango,Calera de Tango,MENORES CONTROLADOS
3009,1,13,113321,A0200002,13,13403,3,2,1,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Calera de Tango,Calera de Tango,LACTANCIA MATERNA EXCLUSIVA
3010,1,13,113321,A0200001,13,13403,4,3,2,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Calera de Tango,Calera de Tango,MENORES CONTROLADOS
3011,12,13,113321,A0200002,13,13403,3,3,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Calera de Tango,Calera de Tango,LACTANCIA MATERNA EXCLUSIVA
3012,12,13,113321,A0200001,13,13403,6,8,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Calera de Tango,Calera de Tango,MENORES CONTROLADOS
3013,4,13,113321,A0200002,13,13403,2,2,2,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Calera de Tango,Calera de Tango,LACTANCIA MATERNA EXCLUSIVA
3014,4,13,113321,A0200001,13,13403,3,2,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Calera de Tango,Calera de Tango,MENORES CONTROLADOS
3015,6,13,113321,A0200002,13,13403,1,2,2,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Calera de Tango,Calera de Tango,LACTANCIA MATERNA EXCLUSIVA
3016,6,13,113321,A0200001,13,13403,3,4,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Calera de Tango,Calera de Tango,MENORES CONTROLADOS
3017,2,13,113321,A0200001,13,13403,2,2,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Calera de Tango,Calera de Tango,MENORES CONTROLADOS
3018,7,13,113321,A0200002,13,13403,2,2,2,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Calera de Tango,Calera de Tango,LACTANCIA MATERNA EXCLUSIVA
3019,7,13,113321,A0200001,13,13403,3,2,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Calera de Tango,Calera de Tango,MENORES CONTROLADOS
3020,3,13,113321,A0200002,13,13403,4,2,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Calera de Tango,Calera de Tango,LACTANCIA MATERNA EXCLUSIVA
3021,3,13,113321,A0200001,13,13403,5,2,2,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Calera de Tango,Calera de Tango,MENORES CONTROLADOS
3022,2,13,113413,A0200002,13,13403,,,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Santa Inés,Calera de Tango,LACTANCIA MATERNA EXCLUSIVA
3023,8,13,113413,A0200001,13,13403,,,,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Santa Inés,Calera de Tango,MENORES CONTROLADOS
3024,7,13,113318,A0200002,13,13404,15,24,16,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,LACTANCIA MATERNA EXCLUSIVA
3025,7,13,113318,A0200001,13,13404,27,34,25,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,MENORES CONTROLADOS
3026,8,13,113318,A0200002,13,13404,25,15,18,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,LACTANCIA MATERNA EXCLUSIVA
3027,8,13,113318,A0200001,13,13404,36,24,28,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,MENORES CONTROLADOS
3028,6,13,113318,A0200002,13,13404,13,14,15,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,LACTANCIA MATERNA EXCLUSIVA
3029,6,13,113318,A0200001,13,13404,18,15,23,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,MENORES CONTROLADOS
3030,3,13,113318,A0200002,13,13404,18,21,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,LACTANCIA MATERNA EXCLUSIVA
3031,3,13,113318,A0200001,13,13404,29,30,25,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,MENORES CONTROLADOS
3032,4,13,113318,A0200002,13,13404,18,20,18,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,LACTANCIA MATERNA EXCLUSIVA
3033,4,13,113318,A0200001,13,13404,21,25,31,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,MENORES CONTROLADOS
3034,5,13,113318,A0200002,13,13404,24,18,11,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,LACTANCIA MATERNA EXCLUSIVA
3035,5,13,113318,A0200001,13,13404,29,26,21,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,MENORES CONTROLADOS
3036,10,13,113318,A0200002,13,13404,20,23,15,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,LACTANCIA MATERNA EXCLUSIVA
3037,10,13,113318,A0200001,13,13404,28,37,23,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,MENORES CONTROLADOS
3038,1,13,113318,A0200002,13,13404,25,17,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,LACTANCIA MATERNA EXCLUSIVA
3039,1,13,113318,A0200001,13,13404,37,27,24,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,MENORES CONTROLADOS
3040,2,13,113318,A0200002,13,13404,15,13,16,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,LACTANCIA MATERNA EXCLUSIVA
3041,2,13,113318,A0200001,13,13404,22,25,25,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,MENORES CONTROLADOS
3042,9,13,113318,A0200002,13,13404,20,14,16,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,LACTANCIA MATERNA EXCLUSIVA
3043,9,13,113318,A0200001,13,13404,31,22,23,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,MENORES CONTROLADOS
3044,12,13,113318,A0200002,13,13404,22,20,18,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,LACTANCIA MATERNA EXCLUSIVA
3045,12,13,113318,A0200001,13,13404,27,31,33,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,MENORES CONTROLADOS
3046,11,13,113318,A0200002,13,13404,17,18,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,LACTANCIA MATERNA EXCLUSIVA
3047,11,13,113318,A0200001,13,13404,20,29,17,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Paine,MENORES CONTROLADOS
3048,8,13,113411,A0200002,13,13404,3,1,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,LACTANCIA MATERNA EXCLUSIVA
3049,8,13,113411,A0200001,13,13404,3,1,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,MENORES CONTROLADOS
3050,2,13,113411,A0200002,13,13404,0,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,LACTANCIA MATERNA EXCLUSIVA
3051,2,13,113411,A0200001,13,13404,0,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,MENORES CONTROLADOS
3052,3,13,113411,A0200002,13,13404,0,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,LACTANCIA MATERNA EXCLUSIVA
3053,3,13,113411,A0200001,13,13404,1,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,MENORES CONTROLADOS
3054,4,13,113411,A0200002,13,13404,0,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,LACTANCIA MATERNA EXCLUSIVA
3055,4,13,113411,A0200001,13,13404,3,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,MENORES CONTROLADOS
3056,1,13,113411,A0200002,13,13404,0,0,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,LACTANCIA MATERNA EXCLUSIVA
3057,1,13,113411,A0200001,13,13404,0,0,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,MENORES CONTROLADOS
3058,6,13,113411,A0200002,13,13404,1,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,LACTANCIA MATERNA EXCLUSIVA
3059,6,13,113411,A0200001,13,13404,1,1,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,MENORES CONTROLADOS
3060,5,13,113411,A0200002,13,13404,0,1,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,LACTANCIA MATERNA EXCLUSIVA
3061,5,13,113411,A0200001,13,13404,0,4,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,MENORES CONTROLADOS
3062,11,13,113411,A0200001,13,13404,1,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,MENORES CONTROLADOS
3063,9,13,113411,A0200002,13,13404,,2,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,LACTANCIA MATERNA EXCLUSIVA
3064,9,13,113411,A0200001,13,13404,1,3,2,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,MENORES CONTROLADOS
3065,7,13,113411,A0200002,13,13404,2,0,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,LACTANCIA MATERNA EXCLUSIVA
3066,7,13,113411,A0200001,13,13404,4,0,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,MENORES CONTROLADOS
3067,10,13,113411,A0200002,13,13404,0,3,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,LACTANCIA MATERNA EXCLUSIVA
3068,10,13,113411,A0200001,13,13404,0,3,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,MENORES CONTROLADOS
3069,12,13,113411,A0200002,13,13404,1,0,2,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,LACTANCIA MATERNA EXCLUSIVA
3070,12,13,113411,A0200001,13,13404,1,0,3,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Abrantes,Paine,MENORES CONTROLADOS
3071,4,13,113319,A0200002,13,13404,4,6,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,LACTANCIA MATERNA EXCLUSIVA
3072,4,13,113319,A0200001,13,13404,6,7,11,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,MENORES CONTROLADOS
3073,8,13,113319,A0200002,13,13404,3,1,1,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,LACTANCIA MATERNA EXCLUSIVA
3074,8,13,113319,A0200001,13,13404,5,3,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,MENORES CONTROLADOS
3075,7,13,113410,A0200001,13,13404,0,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,MENORES CONTROLADOS
3076,7,13,113408,A0200002,13,13404,1,,,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,LACTANCIA MATERNA EXCLUSIVA
3077,8,13,113412,A0200002,13,13404,0,0,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,LACTANCIA MATERNA EXCLUSIVA
3078,8,13,113412,A0200001,13,13404,0,0,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,MENORES CONTROLADOS
3079,7,13,113412,A0200002,13,13404,1,1,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,LACTANCIA MATERNA EXCLUSIVA
3080,7,13,113412,A0200001,13,13404,1,1,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,MENORES CONTROLADOS
3081,1,13,113412,A0200002,13,13404,1,2,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,LACTANCIA MATERNA EXCLUSIVA
3082,1,13,113412,A0200001,13,13404,3,4,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,MENORES CONTROLADOS
3083,2,13,113412,A0200002,13,13404,0,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,LACTANCIA MATERNA EXCLUSIVA
3084,2,13,113412,A0200001,13,13404,1,1,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,MENORES CONTROLADOS
3085,6,13,113408,A0200001,13,13404,0,3,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,MENORES CONTROLADOS
3086,4,13,113408,A0200002,13,13404,1,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,LACTANCIA MATERNA EXCLUSIVA
3087,4,13,113408,A0200001,13,13404,1,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,MENORES CONTROLADOS
3088,4,13,113410,A0200002,13,13404,0,0,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,LACTANCIA MATERNA EXCLUSIVA
3089,4,13,113410,A0200001,13,13404,0,0,2,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,MENORES CONTROLADOS
3090,7,13,113319,A0200002,13,13404,6,7,2,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,LACTANCIA MATERNA EXCLUSIVA
3091,9,13,113408,A0200002,13,13404,1,1,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,LACTANCIA MATERNA EXCLUSIVA
3092,9,13,113408,A0200001,13,13404,1,2,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,MENORES CONTROLADOS
3093,7,13,113319,A0200001,13,13404,6,9,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,MENORES CONTROLADOS
3094,1,13,113410,A0200002,13,13404,0,1,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,LACTANCIA MATERNA EXCLUSIVA
3095,1,13,113410,A0200001,13,13404,0,1,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,MENORES CONTROLADOS
3096,2,13,113410,A0200002,13,13404,0,1,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,LACTANCIA MATERNA EXCLUSIVA
3097,2,13,113410,A0200001,13,13404,0,1,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,MENORES CONTROLADOS
3098,9,13,113410,A0200002,13,13404,2,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,LACTANCIA MATERNA EXCLUSIVA
3099,9,13,113410,A0200001,13,13404,0,2,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,MENORES CONTROLADOS
3100,1,13,113408,A0200002,13,13404,0,1,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,LACTANCIA MATERNA EXCLUSIVA
3101,1,13,113408,A0200001,13,13404,0,1,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,MENORES CONTROLADOS
3102,11,13,113408,A0200001,13,13404,1,1,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,MENORES CONTROLADOS
3103,11,13,113412,A0200002,13,13404,0,1,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,LACTANCIA MATERNA EXCLUSIVA
3104,11,13,113412,A0200001,13,13404,0,1,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,MENORES CONTROLADOS
3105,5,13,113412,A0200002,13,13404,1,1,2,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,LACTANCIA MATERNA EXCLUSIVA
3106,5,13,113412,A0200001,13,13404,1,2,2,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,MENORES CONTROLADOS
3107,6,13,113408,A0200002,13,13404,0,3,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,LACTANCIA MATERNA EXCLUSIVA
3108,6,13,113410,A0200001,13,13404,0,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,MENORES CONTROLADOS
3109,6,13,113319,A0200001,13,13404,8,12,10,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,MENORES CONTROLADOS
3110,9,13,113319,A0200002,13,13404,5,5,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,LACTANCIA MATERNA EXCLUSIVA
3111,9,13,113319,A0200001,13,13404,9,7,8,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,MENORES CONTROLADOS
3112,4,13,113412,A0200002,13,13404,0,0,2,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,LACTANCIA MATERNA EXCLUSIVA
3113,4,13,113412,A0200001,13,13404,1,0,3,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,MENORES CONTROLADOS
3114,5,13,113319,A0200002,13,13404,5,6,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,LACTANCIA MATERNA EXCLUSIVA
3115,5,13,113319,A0200001,13,13404,8,12,10,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,MENORES CONTROLADOS
3116,6,13,113412,A0200002,13,13404,0,0,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,LACTANCIA MATERNA EXCLUSIVA
3117,6,13,113412,A0200001,13,13404,0,1,3,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,MENORES CONTROLADOS
3118,5,13,113408,A0200001,13,13404,0,1,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,MENORES CONTROLADOS
3119,6,13,113319,A0200002,13,13404,5,6,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,LACTANCIA MATERNA EXCLUSIVA
3120,2,13,113408,A0200001,13,13404,0,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,MENORES CONTROLADOS
3121,5,13,113410,A0200002,13,13404,0,0,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,LACTANCIA MATERNA EXCLUSIVA
3122,5,13,113410,A0200001,13,13404,0,0,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,MENORES CONTROLADOS
3123,3,13,113408,A0200002,13,13404,1,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,LACTANCIA MATERNA EXCLUSIVA
3124,3,13,113408,A0200001,13,13404,1,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,MENORES CONTROLADOS
3125,10,13,113408,A0200002,13,13404,0,2,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,LACTANCIA MATERNA EXCLUSIVA
3126,10,13,113408,A0200001,13,13404,0,2,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,MENORES CONTROLADOS
3127,10,13,113410,A0200002,13,13404,1,1,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,LACTANCIA MATERNA EXCLUSIVA
3128,10,13,113410,A0200001,13,13404,2,1,3,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,MENORES CONTROLADOS
3129,10,13,113412,A0200002,13,13404,0,0,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,LACTANCIA MATERNA EXCLUSIVA
3130,10,13,113412,A0200001,13,13404,0,0,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,MENORES CONTROLADOS
3131,10,13,113319,A0200002,13,13404,2,3,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,LACTANCIA MATERNA EXCLUSIVA
3132,10,13,113319,A0200001,13,13404,8,5,8,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,MENORES CONTROLADOS
3133,12,13,113319,A0200002,13,13404,8,5,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,LACTANCIA MATERNA EXCLUSIVA
3134,12,13,113319,A0200001,13,13404,13,11,9,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,MENORES CONTROLADOS
3135,12,13,113408,A0200002,13,13404,0,0,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,LACTANCIA MATERNA EXCLUSIVA
3136,12,13,113408,A0200001,13,13404,0,1,2,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,MENORES CONTROLADOS
3137,12,13,113410,A0200002,13,13404,0,1,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,LACTANCIA MATERNA EXCLUSIVA
3138,12,13,113410,A0200001,13,13404,0,2,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,MENORES CONTROLADOS
3139,12,13,113412,A0200001,13,13404,1,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,MENORES CONTROLADOS
3140,3,13,113319,A0200002,13,13404,8,9,8,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,LACTANCIA MATERNA EXCLUSIVA
3141,3,13,113319,A0200001,13,13404,10,15,9,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,MENORES CONTROLADOS
3142,11,13,113410,A0200001,13,13404,0,0,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Rangue,Paine,MENORES CONTROLADOS
3143,11,13,113319,A0200002,13,13404,10,4,2,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,LACTANCIA MATERNA EXCLUSIVA
3144,11,13,113319,A0200001,13,13404,13,10,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,MENORES CONTROLADOS
3145,9,13,113412,A0200002,13,13404,1,,,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,LACTANCIA MATERNA EXCLUSIVA
3146,9,13,113412,A0200001,13,13404,1,,,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,MENORES CONTROLADOS
3147,8,13,113408,A0200002,13,13404,2,1,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Pintué,Paine,LACTANCIA MATERNA EXCLUSIVA
3148,3,13,113412,A0200001,13,13404,2,4,1,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,MENORES CONTROLADOS
3149,3,13,113412,A0200002,13,13404,1,1,0,Servicio de Salud Metropolitano Sur,Posta de Salud Rural Chada,Paine,LACTANCIA MATERNA EXCLUSIVA
3150,1,13,113319,A0200002,13,13404,5,9,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,LACTANCIA MATERNA EXCLUSIVA
3151,1,13,113319,A0200001,13,13404,8,12,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Raúl Moya,Paine,MENORES CONTROLADOS
